157402,Азбука вкуса,637428513,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Садовая-Черногрязская улица, дом 13/3, строение 1",(495) 223-02-00,10,нет,37.65536121299385,55.765214345902415,"{type=Point, coordinates=[37.65536121299385, 55.76521434590242]}"
84394,Византия,637429467,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Семёновская набережная, дом 2/1, строение 1",(495) 765-22-51,60,нет,37.704761810886794,55.7773623592086,"{type=Point, coordinates=[37.7047618108868, 55.777362359208595]}"
24919,Unlock cafe,637429597,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Лубянский проезд, дом 19, строение 1",(495) 623-25-78,60,нет,37.633545063600394,55.75570562477849,"{type=Point, coordinates=[37.6335450636004, 55.7557056247785]}"
20822,Теремок,637438835,да,Теремок,закусочная,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",(495) 956-27-30,34,нет,37.6347466932368,55.757486604914895,"{type=Point, coordinates=[37.6347466932368, 55.7574866049149]}"
77314,Брусника,637438863,да,Брусника,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",(495) 624-49-17,30,нет,37.63470377789191,55.7574805678318,"{type=Point, coordinates=[37.6347037778919, 55.7574805678318]}"
77499,Натахтари,637438890,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",(499) 995-14-85,90,нет,37.634746693236195,55.757474530747295,"{type=Point, coordinates=[37.6347466932362, 55.7574745307473]}"
24691,Bardak кафе по-турецки,637439051,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",(495) 624-88-78,40,нет,37.6343872772277,55.7573658630689,"{type=Point, coordinates=[37.6343872772277, 55.7573658630689]}"
26714,Макдоналдс,637439076,да,Макдоналдс,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 9/2, строение 1",(495) 755-88-61,150,нет,37.634542845351106,55.7577160133928,"{type=Point, coordinates=[37.6345428453511, 55.7577160133928]}"
101456,Прайм стар,637439080,да,Прайм стар,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 9/2, строение 1",(495) 664-23-63,40,нет,37.63437210533228,55.7577578594182,"{type=Point, coordinates=[37.63437210533228, 55.7577578594182]}"
157308,Jeffreys coffee,637439237,да,Jeffreys coffee,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 15",(495) 623-87-77,40,нет,37.636713612663165,55.757942694896094,"{type=Point, coordinates=[37.63671361266317, 55.757942694896094]}"
83559,Хлеб и Вино,637439238,нет,,бар,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 15",(903) 147-44-12,54,нет,37.6368584852073,55.757956181695306,"{type=Point, coordinates=[37.6368584852073, 55.75795618169531]}"
119169,Кафе-пекарня Франсуа,637440199,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Чаплыгина, дом 16",(495) 123-45-69,16,нет,37.648256,55.762485,"{type=Point, coordinates=[37.648256, 55.762485]}"
143164,Блэк милк,637440568,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 12, корпус 4",(916) 155-83-77,20,нет,37.64288879794732,55.76161513927009,"{type=Point, coordinates=[37.64288879794732, 55.7616151392701]}"
151758,Дабл Би,637440627,да,Дабл Би,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 12, корпус 4",(909) 952-83-82,20,нет,37.64288879794732,55.76161513927009,"{type=Point, coordinates=[37.64288879794732, 55.7616151392701]}"
59322,Кафейня «Булка»,637440672,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 19",(495) 624-95-57,70,нет,37.6465484129008,55.759732335116,"{type=Point, coordinates=[37.6465484129008, 55.759732335116]}"
21813,Кофе-Бин,637440783,да,Кофе-Бин,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",(925) 006-42-24,47,нет,37.647149227720604,55.75966593097089,"{type=Point, coordinates=[37.6471492277206, 55.7596659309709]}"
140412,Кафе Кальян,637440829,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",(495) 624-19-18,15,нет,37.647079433889886,55.759798843276215,"{type=Point, coordinates=[37.64707943388989, 55.759798843276215]}"
136095,Дон Джулио,637440989,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 27, строение 1",(495) 624-56-52,30,нет,37.648151910797054,55.7601399376943,"{type=Point, coordinates=[37.648151910797054, 55.7601399376943]}"
29888,Чайная высота,637440990,нет,,кафетерий,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 27, строение 1",(495) 227-59-96,15,нет,37.64826522202004,55.76002353114034,"{type=Point, coordinates=[37.64826522202004, 55.76002353114034]}"
155739,Veladora. Tacos y Tragos,637441113,нет,,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 2/1, строение 1",(985) 970-93-05,45,нет,37.63949697848996,55.75819203486044,"{type=Point, coordinates=[37.63949697848996, 55.758192034860436]}"
24935,ЗОЛОТАЯ ВОБЛА,637441146,да,Золотая вобла,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 2/1, строение 1",(495) 621-72-51,89,нет,37.639628313643904,55.758283491724704,"{type=Point, coordinates=[37.6396283136439, 55.7582834917247]}"
24927,ТАЙ-ТАЙ,637441175,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 4, строение 1",(495) 510-18-13,48,нет,37.6415058599536,55.7586457076185,"{type=Point, coordinates=[37.6415058599536, 55.7586457076185]}"
20821,Теремок,637441306,да,Теремок,закусочная,Центральный административный округ,Басманный район,"город Москва, Ладожская улица, дом 5",(495) 956-27-30,24,нет,37.68221100000001,55.77160276194559,"{type=Point, coordinates=[37.68221100000001, 55.77160276194558]}"
25597,Шоколадное ателье,637441463,нет,,кафетерий,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 40, строение 1",(495) 916-25-82,8,нет,37.6522078739217,55.7619477540491,"{type=Point, coordinates=[37.6522078739217, 55.7619477540491]}"
59277,Кофе пью,637462659,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 9, строение 1",(495) 624-29-83,40,нет,37.643651627164196,55.7628592386437,"{type=Point, coordinates=[37.6436516271642, 55.7628592386437]}"
119170,Марков двор,637462688,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 10, строение 1",(495) 402-21-31,50,нет,37.641927,55.762089,"{type=Point, coordinates=[37.641927, 55.762089]}"
24909,АВОКАДО,637462691,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 12, корпус 2",(495) 628-62-31,48,нет,37.643458508117696,55.7610513394794,"{type=Point, coordinates=[37.6434585081177, 55.7610513394794]}"
22363,ПИЛЗНЕР,637462742,да,Чешская Пивная Пилзнер,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 15/16, строение 1",(495) 625-27-71,170,нет,37.6449712740006,55.759370129314306,"{type=Point, coordinates=[37.6449712740006, 55.7593701293143]}"
98449,ДОЗАРИ кальянный клуб,637462848,нет,,буфет,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 23, строение 1",(499) 322-39-30,20,нет,37.64678255848565,55.760317311213605,"{type=Point, coordinates=[37.646782558485654, 55.760317311213605]}"
21834,Шоколадница,637462982,да,Шоколадница,кафе,Центральный административный округ,Басманный район,"город Москва, улица Земляной Вал, дом 18-22, строение 2",(495) 917-93-63,48,нет,37.657148502928095,55.7595572693991,"{type=Point, coordinates=[37.6571485029281, 55.7595572693991]}"
24679,Джаганнат,637463009,да,Джаганнат,кафе,Центральный административный округ,Басманный район,"город Москва, улица Земляной Вал, дом 24/30, строение 1",(495) 624-68-17,48,нет,37.6572128759447,55.758428378486,"{type=Point, coordinates=[37.6572128759447, 55.758428378486]}"
148011,Кальянная Вэйп онлайн,637463090,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Земляной Вал, дом 32",(963) 632-22-99,25,нет,37.65714489746503,55.757168696332414,"{type=Point, coordinates=[37.65714489746503, 55.757168696332414]}"
157830,Jeffreys coffee,637470057,да,Jeffreys coffee,кафе,Центральный административный округ,Басманный район,"город Москва, Ладожская улица, дом 8",(495) 664-37-46,30,нет,37.68302037197833,55.77123697558879,"{type=Point, coordinates=[37.68302037197833, 55.77123697558879]}"
25951,КОРЧМА ТАРАС БУЛЬБА,637479505,да,Корчма Тарас Бульба,ресторан,Центральный административный округ,Басманный район,"город Москва, Бакунинская улица, дом 23-41",(495) 956-55-80,138,нет,37.684324644666496,55.77555744313769,"{type=Point, coordinates=[37.6843246446665, 55.7755574431377]}"
143300,Пироги «Скалка»,637479592,нет,,магазин (отдел кулинарии),Центральный административный округ,Басманный район,"город Москва, Рубцовская набережная, дом 2, корпус 1",(926) 975-09-69,30,нет,37.69626999146705,55.7746094492276,"{type=Point, coordinates=[37.69626999146705, 55.7746094492276]}"
76546,Бобры и утки,637486681,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 1А",(495) 649-00-31,60,нет,37.638866566284406,55.765140874869296,"{type=Point, coordinates=[37.6388665662844, 55.7651408748693]}"
76561,Волконский,637486708,да,Волконский,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 1А",(968) 534-51-60,8,нет,37.638823650941,55.7651710543478,"{type=Point, coordinates=[37.638823650941, 55.7651710543478]}"
84369,Кафе Рецептор,637504032,да,Рецептор,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 23, строение 2",(925) 086-02-62,35,нет,37.647045219427916,55.76054531550377,"{type=Point, coordinates=[37.64704521942792, 55.76054531550377]}"
76999,Lova Lova Multibar,637504135,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 1/13, строение 1",(495) 628-20-12,120,нет,37.639006041154204,55.758416304610805,"{type=Point, coordinates=[37.6390060411542, 55.7584163046108]}"
137554,Мосдонер,637504136,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 1/13, строение 1",(499) 952-29-67,30,нет,37.63892058364442,55.75841710964094,"{type=Point, coordinates=[37.63892058364443, 55.75841710964094]}"
129804,Лора Крафт,637504217,нет,,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 1/13/6, строение 2",(929) 681-58-78,50,нет,37.639024,55.758615,"{type=Point, coordinates=[37.639024, 55.758615]}"
24896,ШКОЛА АВАРЕЛИ АНДРИЯКИ С,637504247,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Гороховский переулок, дом 17",(499) 261-57-27,48,нет,37.667641304594596,55.7653219513898,"{type=Point, coordinates=[37.6676413045946, 55.7653219513898]}"
24716,Якитория и Ян Примус,637504277,да,Якитория,ресторан,Центральный административный округ,Басманный район,"город Москва, Спартаковская улица, дом 25/28, строение 1",(495) 400-29-05,282,нет,37.6782199369489,55.7732583115995,"{type=Point, coordinates=[37.6782199369489, 55.7732583115995]}"
120736,Брюгге,637504325,нет,,бар,Центральный административный округ,Басманный район,"город Москва, Бауманская улица, дом 48/13",(499) 261-77-50,150,нет,37.678948,55.770014761483914,"{type=Point, coordinates=[37.678948, 55.77001476148392]}"
152838,Шалом Бутик свежей еды,637504353,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Фридриха Энгельса, дом 23, строение 4",(985) 240-70-17,14,нет,37.68319586618956,55.773046528183066,"{type=Point, coordinates=[37.68319586618955, 55.773046528183066]}"
140400,Dark Patrik's Pub,637504354,нет,,бар,Центральный административный округ,Басманный район,"город Москва, Большой Златоустинский переулок, дом 1, строение 1",(968) 810-18-88,60,нет,37.63173272766934,55.75987981934533,"{type=Point, coordinates=[37.63173272766934, 55.75987981934533]}"
22387,Месье Круассан,637504459,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Бауманская улица, дом 42",(499) 261-68-74,40,нет,37.6787563787515,55.7708081712102,"{type=Point, coordinates=[37.6787563787515, 55.7708081712102]}"
24920,КАФЕ НА БАСМАННОЙ,637504461,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Старая Басманная улица, дом 34",(499) 261-92-41,45,нет,37.668950222594205,55.768985552358004,"{type=Point, coordinates=[37.6689502225942, 55.768985552358]}"
83560,Экстра Виржен,637504462,нет,,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 17, строение 1",(499) 277-70-61,90,нет,37.64561279974802,55.75950008856389,"{type=Point, coordinates=[37.64561279974802, 55.75950008856389]}"
80910,УкуБар,637504514,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 17, строение 1",(495) 642-57-26,10,нет,37.64561279974802,55.75950008856389,"{type=Point, coordinates=[37.64561279974802, 55.75950008856389]}"
156561,Розетка и Кофе,637504567,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 17, строение 1",(966) 145-99-11,2,нет,37.6456679629678,55.75949743542305,"{type=Point, coordinates=[37.6456679629678, 55.75949743542306]}"
128118,Оджахури,637504570,нет,,ресторан,Центральный административный округ,Басманный район,"город Москва, Садовая-Черногрязская улица, дом 22, строение 1",(495) 621-60-02,98,нет,37.654902,55.765313,"{type=Point, coordinates=[37.654902, 55.765313]}"
22355,ТриО,637504603,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Старая Басманная улица, дом 38/2, строение 1",(495) 788-62-17,45,нет,37.6701250301417,55.769438197443506,"{type=Point, coordinates=[37.6701250301417, 55.7694381974435]}"
24921,МУ-МУ,637504784,да,Му-Му,кафе,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 14/2, строение 1",(495) 923-45-03,150,нет,37.632075213059004,55.760782712917,"{type=Point, coordinates=[37.632075213059, 55.760782712917]}"
24941,IN ROCKI,637504789,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 14/2, строение 1",(495) 923-81-72,34,нет,37.6320752130597,55.760755548331396,"{type=Point, coordinates=[37.6320752130597, 55.7607555483314]}"
25947,Бир Хаус,637504863,да,Бир Хаус,ресторан,Центральный административный округ,Басманный район,"город Москва, Бакунинская улица, дом 7, строение 5",(499) 261-42-15,180,нет,37.6802262292916,55.7737893574193,"{type=Point, coordinates=[37.6802262292916, 55.7737893574193]}"
22380,Шоколадница,637504919,да,Шоколадница,кафе,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 46, строение 1",(916) 499-97-24,40,нет,37.644617222409906,55.7682371676198,"{type=Point, coordinates=[37.6446172224099, 55.7682371676198]}"
24937,Пивтрест,637504996,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 46, строение 1",(495) 799-04-06,40,нет,37.644220255476895,55.7680561036383,"{type=Point, coordinates=[37.6442202554769, 55.7680561036383]}"
24687,Филиал,637504999,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Кривоколенный переулок, дом 3",(495) 623-34-94,50,нет,37.63319090492481,55.760806428780555,"{type=Point, coordinates=[37.63319090492481, 55.760806428780555]}"
24034,Бурбон Стрит,637505026,нет,,бар,Центральный административный округ,Басманный район,"город Москва, Большой Златоустинский переулок, дом 7, строение 1",(495) 246-53-54,40,нет,37.6325794683543,55.7587000397128,"{type=Point, coordinates=[37.6325794683543, 55.7587000397128]}"
22381,ПРОПАГАНДА,637505052,нет,,бар,Центральный административный округ,Басманный район,"город Москва, Большой Златоустинский переулок, дом 7, строение 1",(495) 623-34-94,80,нет,37.6326652990414,55.7586698552251,"{type=Point, coordinates=[37.6326652990414, 55.7586698552251]}"
145743,Пиццерия Scrocchiarella,637505374,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 1/13/6, строение 2",(495) 952-80-32,40,нет,37.639614,55.75864275817981,"{type=Point, coordinates=[37.639614, 55.75864275817981]}"
24698,Хинкальная №1,637505377,да,Хинкальная №1,кафе,Центральный административный округ,Басманный район,"город Москва, Старая Басманная улица, дом 7, строение 1",(495) 608-44-27,26,нет,37.6573094354697,55.7645976392591,"{type=Point, coordinates=[37.6573094354697, 55.7645976392591]}"
29122,СТОЛОВАЯ ПРИ АВТОДОРОЖНОМ КОЛЛЕДЖЕ,637505437,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Бакунинская улица, дом 81, строение 3",(499) 265-40-44,40,нет,37.69173759782119,55.78175330728391,"{type=Point, coordinates=[37.69173759782119, 55.7817533072839]}"
27860,МНИТИ,637505482,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Гольяновская улица, дом 7А, строение 1",(495) 261-28-05,70,нет,37.712113829950795,55.77495209131117,"{type=Point, coordinates=[37.7121138299508, 55.77495209131117]}"
21543,Московский технико-экономический колледж,637505536,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Переведеновский переулок, дом 2, строение 3",(499) 261-14-86,32,нет,37.68329812265908,55.77645144752329,"{type=Point, coordinates=[37.683298122659075, 55.776451447523286]}"
141702,Во сколько начинается аперитив,637505590,нет,,бар,Центральный административный округ,Басманный район,"город Москва, Кривоколенный переулок, дом 10, строение 5",(985) 233-40-88,50,нет,37.636017329016326,55.76165305707448,"{type=Point, coordinates=[37.63601732901633, 55.761653057074476]}"
79933,Одесса -мама,637505644,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Кривоколенный переулок, дом 10, строение 5",(495) 764-98-58,49,нет,37.63601041979543,55.76165875027251,"{type=Point, coordinates=[37.636010419795426, 55.76165875027251]}"
27343,Школа 354,637505698,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Лефортовский переулок, дом 8, строение 1",(499) 261-24-83,40,нет,37.67738112114204,55.76971926848593,"{type=Point, coordinates=[37.67738112114204, 55.76971926848593]}"
21057,АРГУМЕНТЫ И ФАКТЫ,637505700,нет,,буфет,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 42, строение 1",(495) 924-29-57,20,нет,37.642993375915076,55.767194086426244,"{type=Point, coordinates=[37.64299337591508, 55.76719408642625]}"
27632,Школа 1871,637505751,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 40, строение 5",(495) 623-01-85,53,нет,37.6419508573898,55.76645468924092,"{type=Point, coordinates=[37.6419508573898, 55.766454689240916]}"
20988,ГУЗ,637505754,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, улица Казакова, дом 15",(499) 261-60-16,250,нет,37.66375541894054,55.76291429389701,"{type=Point, coordinates=[37.66375541894054, 55.76291429389701]}"
28621,СТОЛОВАЯ ГУЗ,637505806,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, улица Казакова, дом 15",(499) 261-60-16,250,нет,37.66375541894054,55.76291429389701,"{type=Point, coordinates=[37.66375541894054, 55.76291429389701]}"
28603,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,637505833,нет,,столовая,Центральный административный округ,Басманный район,"город Москва, 2-я Бауманская улица, дом 5, строение 1",(499) 261-51-67,100,нет,37.68389060217089,55.76541907993655,"{type=Point, coordinates=[37.6838906021709, 55.76541907993655]}"
21383,Школа 320,637506066,нет,,буфет,Центральный административный округ,Басманный район,"город Москва, Новая Басманная улица, дом 4-6, строение 2",(499) 975-16-41,35,нет,37.65353734449385,55.76899197625562,"{type=Point, coordinates=[37.65353734449385, 55.76899197625563]}"
22378,ТЕМА,637506075,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Потаповский переулок, дом 5, строение 2",(495) 924-27-20,92,нет,37.640400789839,55.7617062976066,"{type=Point, coordinates=[37.640400789839, 55.7617062976066]}"
21838,Шоколадница,637506130,да,Шоколадница,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 3/13, строение 1",(495) 624-07-79,60,нет,37.631613873107504,55.757365863069296,"{type=Point, coordinates=[37.6316138731075, 55.7573658630693]}"
20990,МГУ инженерной экологии,637506183,нет,,кафе,Центральный административный округ,Басманный район,"город Москва, Старая Басманная улица, дом 21/4, строение 1",(499) 267-16-86,30,нет,37.66291702643794,55.7668527709131,"{type=Point, coordinates=[37.66291702643794, 55.7668527709131]}"
